customerID,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
1731-TVIUK,Fiber optic,0,1,0,1,0,1
2987-BJXIK,DSL,1,1,1,0,1,1
9769-TSBZE,DSL,1,1,0,1,0,0
0406-BPDVR,Fiber optic,0,1,0,0,1,1
0618-XWMSS,Fiber optic,1,0,0,0,0,0
6023-GSSXW,DSL,0,1,0,0,0,1
6752-APNJL,DSL,1,1,0,0,0,0
5276-KQWHG,Fiber optic,0,0,0,0,0,0
0420-HLGXF,Fiber optic,0,0,1,0,1,1
7446-KQISO,Fiber optic,0,1,1,1,1,1
9823-EALYC,DSL,1,1,1,1,1,0
5803-NQJZO,DSL,1,1,1,1,0,0
0743-HRVFF,DSL,0,0,1,1,1,1
4006-HKYHO,DSL,1,1,1,1,1,1
6689-KXGBO,DSL,0,1,0,0,0,0
9667-TKTVZ,DSL,0,0,0,1,0,0
3657-COGMW,Fiber optic,1,1,1,0,1,1
8570-KLJYJ,DSL,1,0,0,0,0,0
7754-IXRMC,DSL,0,0,0,0,0,0
9473-CBZOP,DSL,1,0,1,0,0,0
2969-WGHQO,DSL,1,1,1,0,1,0
6615-NGGZJ,Fiber optic,0,1,0,0,1,1
4334-HOWRP,DSL,1,1,1,1,1,1
1329-VHWNP,DSL,0,0,0,0,0,0
2984-MIIZL,Fiber optic,0,0,1,0,0,0
0266-GMEAO,Fiber optic,1,1,1,1,1,1
5590-YRFJT,DSL,0,0,0,0,0,0
5574-NXZIU,Fiber optic,1,1,1,1,1,1
0019-GFNTW,DSL,1,1,1,1,0,0
4256-ZWTZI,DSL,0,0,0,1,0,0
8309-PPCED,Fiber optic,0,1,1,1,1,1
4098-NAUKP,Fiber optic,0,1,1,0,0,0
5196-WPYOW,DSL,1,1,0,1,0,0
4608-LCIMN,DSL,0,0,0,0,0,0
1485-YDHMM,Fiber optic,0,1,0,1,0,1
8161-QYMTT,Fiber optic,0,0,0,0,1,1
9581-GVBXT,DSL,1,0,1,0,0,0
5862-BRIXZ,DSL,1,0,1,1,1,1
5404-GGUKR,DSL,0,1,0,0,0,0
3308-JSGML,DSL,1,0,1,1,1,1
2126-GSEGL,DSL,0,1,1,1,1,1
3677-TNKIO,Fiber optic,0,0,0,0,0,0
0440-QEXBZ,DSL,0,0,0,0,0,0
2434-EEVDB,Fiber optic,1,0,1,0,1,0
6762-QVYJO,DSL,1,0,1,1,1,1
6199-IWKGC,Fiber optic,0,0,0,1,1,1
2675-DHUTR,Fiber optic,0,1,0,0,1,1
8152-VETUR,Fiber optic,0,1,0,0,1,1
9667-EQRXU,DSL,0,0,1,0,1,0
7446-YPODE,DSL,1,1,0,0,0,0
9522-BNTHX,DSL,0,1,1,0,1,1
4676-WLUHT,DSL,1,1,0,0,0,1
3329-WDIOK,DSL,0,1,0,0,1,1
2873-ZLIWT,Fiber optic,0,0,1,1,0,0
3415-TAILE,DSL,0,0,0,0,1,1
0757-WCUUZ,DSL,0,0,1,0,0,1
1629-DQQVB,DSL,1,0,0,0,0,0
1915-IOFGU,Fiber optic,0,0,0,0,0,0
3045-XETSH,Fiber optic,0,1,1,0,0,1
0374-AACSZ,DSL,1,0,0,0,0,0
4872-VXRIL,DSL,1,1,0,1,0,0
9140-CZQZZ,DSL,1,1,0,1,1,1
9938-TKDGL,Fiber optic,1,0,0,1,1,1
0531-ZZJWQ,Fiber optic,0,0,0,0,0,0
6537-QLGEX,DSL,1,0,0,0,1,0
2688-BHGOG,Fiber optic,0,0,0,0,0,1
7683-CBDKJ,DSL,1,1,0,0,1,0
0946-CLJTI,Fiber optic,0,0,1,0,1,1
3160-TYXLT,DSL,1,1,0,0,0,1
1325-USMEC,Fiber optic,1,1,1,0,1,0
0916-QOFDP,Fiber optic,0,0,0,0,1,1
0628-CNQRM,DSL,1,0,1,1,1,0
5606-AMZBO,Fiber optic,1,0,0,0,0,0
7665-TOALD,Fiber optic,0,0,0,0,0,0
0112-QWPNC,DSL,1,0,1,1,1,1
0324-BRPCJ,Fiber optic,0,1,0,0,1,1
2777-PHDEI,Fiber optic,0,0,0,0,1,0
5640-CAXOA,DSL,0,0,0,1,0,1
2235-EZAIK,DSL,1,1,1,1,1,0
1196-AMORA,Fiber optic,0,0,0,0,0,0
4282-YMKNA,Fiber optic,0,0,0,0,0,0
1453-RZFON,DSL,1,0,0,0,0,0
8263-OKETD,DSL,0,1,0,1,0,1
2476-YGEFM,Fiber optic,0,0,0,0,0,0
8687-BAFGU,Fiber optic,0,0,0,1,0,0
0641-EVBOJ,Fiber optic,1,0,0,1,0,0
0829-XXPLX,Fiber optic,1,0,1,0,1,0
9974-JFBHQ,Fiber optic,0,1,0,1,1,1
6624-JDRDS,DSL,1,0,0,0,0,0
9780-FKVVF,DSL,1,0,0,0,0,1
1919-RTPQD,DSL,0,0,0,0,0,0
5214-NLTIT,Fiber optic,0,0,1,0,0,1
3345-PBBFH,DSL,0,1,0,0,0,0
5055-BRMNE,Fiber optic,1,0,0,1,1,1
9189-JWSHV,Fiber optic,0,0,0,0,1,1
2190-PHBHR,Fiber optic,1,1,0,0,0,1
0746-JTRFU,DSL,0,0,0,0,0,0
5208-FVQKB,DSL,1,1,0,1,0,1
7184-LRUUR,DSL,0,1,1,0,1,0
6627-CFOSN,Fiber optic,1,1,1,0,0,1
7247-XOZPB,DSL,1,0,1,1,1,0
6211-WWLTF,Fiber optic,1,0,1,0,1,1
4826-TZEVA,Fiber optic,0,1,0,0,0,0
9138-EFSMO,Fiber optic,0,0,0,0,0,1
0576-WNXXC,Fiber optic,0,1,1,0,0,1
4632-XJMEX,DSL,1,1,0,1,0,0
8910-LEDAG,Fiber optic,0,0,0,0,0,0
3452-GWUIN,Fiber optic,0,0,0,0,1,1
2716-GFZOR,Fiber optic,1,1,1,0,0,0
4628-CTTLA,DSL,0,1,0,0,1,0
3192-LNKRK,Fiber optic,0,0,1,0,1,0
4439-YRNVD,DSL,0,1,0,1,0,0
6834-NXDCA,DSL,0,0,0,0,0,0
2208-UGTGR,Fiber optic,0,1,0,0,1,1
3005-TYFRD,Fiber optic,0,1,1,0,1,1
8670-MEFCP,DSL,1,1,1,1,1,1
5597-GLBUC,Fiber optic,0,0,1,0,1,0
7278-CKDNC,Fiber optic,0,1,0,0,0,0
2748-MYRVK,Fiber optic,0,1,0,0,1,1
8450-UYIBU,DSL,0,0,1,0,1,0
2969-VAPYH,DSL,1,1,0,1,0,0
4822-YCXMX,Fiber optic,0,0,0,0,0,1
7181-OQCUT,Fiber optic,1,0,1,0,1,1
8474-UMLNT,DSL,1,1,0,1,0,1
9821-POOTN,Fiber optic,0,0,0,0,0,0
6559-ILWKJ,DSL,0,1,0,0,1,1
0187-QSXOE,Fiber optic,0,0,0,0,1,1
7733-UDMTP,DSL,0,1,1,0,1,1
2649-HWLYB,DSL,1,0,1,1,0,1
4229-CZMLL,Fiber optic,0,0,0,0,0,0
6904-JLBGY,Fiber optic,1,1,1,1,1,1
1685-VAYJF,DSL,0,0,0,0,0,0
6917-YACBP,Fiber optic,1,1,1,0,0,0
5049-MUBWG,DSL,1,0,0,1,1,1
4223-WOZCM,DSL,0,0,1,0,0,0
0769-MURVM,DSL,1,1,1,1,1,1
9253-VIFJQ,DSL,1,1,1,0,0,0
7030-FZTFM,Fiber optic,0,1,1,1,1,1
9741-YLNTD,Fiber optic,0,0,0,1,0,1
5120-ZBLAI,DSL,0,0,1,0,1,1
1194-BHJYC,DSL,1,0,1,1,1,1
3663-MITLP,Fiber optic,0,1,1,0,1,1
0906-QVPMS,Fiber optic,1,1,1,1,1,1
7858-GTZSP,Fiber optic,0,0,0,0,0,1
3285-UCQVC,DSL,0,0,0,1,0,0
3470-BTGQO,DSL,0,0,0,0,0,0
1209-VFFOC,DSL,1,1,1,1,0,1
8224-DWCKX,Fiber optic,0,0,0,0,0,0
5482-PLVPE,DSL,0,0,0,0,0,0
4553-DVPZG,Fiber optic,0,0,1,0,1,1
4902-OHLSK,Fiber optic,0,0,0,1,1,1
6917-IAYHD,DSL,0,1,0,1,0,0
0495-ZBNGW,Fiber optic,0,0,1,0,0,0
7572-KPVKK,Fiber optic,0,0,1,1,1,1
2357-COQEK,Fiber optic,0,0,1,1,1,1
7103-ZGVNT,DSL,1,1,0,1,1,0
3737-GCSPV,Fiber optic,1,0,0,1,1,0
2027-WKXMW,Fiber optic,0,1,1,1,1,1
1768-HNVGJ,DSL,1,0,0,1,0,1
5934-RMPOV,Fiber optic,0,0,0,0,0,1
4088-YLDSU,Fiber optic,0,0,1,1,1,1
8316-BBQAY,DSL,1,0,1,1,1,1
4395-PZMSN,Fiber optic,0,1,0,0,0,1
6427-FEFIG,DSL,1,0,1,0,1,1
0017-IUDMW,Fiber optic,1,1,1,1,1,1
8706-HRADD,DSL,1,0,0,1,1,0
9955-QOPOY,DSL,0,1,1,1,1,1
4385-ZKVNW,DSL,0,1,0,1,0,0
5446-DKWYW,DSL,0,0,1,0,1,0
2034-CGRHZ,Fiber optic,0,1,1,0,1,1
5797-APWZC,Fiber optic,0,0,0,0,1,1
3683-QKIUE,DSL,0,0,0,1,0,0
4228-ZGYUW,Fiber optic,0,1,0,0,0,1
9031-ZVQPT,Fiber optic,0,1,1,1,1,1
2990-IAJSV,DSL,1,1,1,1,1,1
8107-KNCIM,Fiber optic,0,0,0,0,0,0
5176-LDKUH,Fiber optic,0,1,0,0,0,0
6480-YAGIY,Fiber optic,1,1,1,1,1,1
4029-HPFVY,Fiber optic,0,0,0,0,0,0
3519-ZKXGG,Fiber optic,0,0,0,0,0,0
5457-COLHT,DSL,1,1,0,1,1,1
6416-TVAIH,Fiber optic,0,0,0,0,0,0
5451-YHYPW,Fiber optic,1,1,1,1,1,1
5108-ADXWO,Fiber optic,1,0,0,0,0,0
7998-WNZEM,DSL,1,1,1,1,0,1
3066-RRJIO,Fiber optic,0,0,0,0,0,0
4664-NJCMS,DSL,1,0,1,1,1,1
7629-WFGLW,Fiber optic,1,1,1,1,0,0
6715-OFDBP,DSL,0,0,1,0,1,1
6481-LXPWL,DSL,0,1,1,0,0,0
1567-DSCIC,Fiber optic,0,1,1,0,1,0
2150-UWTFY,DSL,1,1,1,0,0,0
9362-MWODR,DSL,1,0,0,1,1,0
5153-LXKDT,Fiber optic,1,1,1,0,1,1
5161-UBZXI,Fiber optic,1,1,0,1,1,1
1020-JPQOW,Fiber optic,0,1,1,1,0,0
7919-ZODZZ,DSL,0,1,1,0,0,1
0565-JUPYD,Fiber optic,1,1,1,1,1,0
6867-ACCZI,DSL,1,1,1,1,0,1
5939-XAIXZ,DSL,0,0,1,0,0,0
9054-FOWNV,Fiber optic,0,0,1,0,1,0
2683-BPJSO,Fiber optic,1,1,0,0,0,0
2157-MXBJS,DSL,0,0,1,0,1,1
9732-EQMWY,Fiber optic,0,1,1,0,1,1
9360-AHGNL,Fiber optic,1,0,1,1,1,1
5269-NRGDP,DSL,0,0,1,1,1,1
6195-MELTI,DSL,0,1,0,1,0,0
5485-WUYWF,DSL,1,0,1,0,1,0
2121-JAFOM,Fiber optic,1,1,1,1,1,1
8818-DOPVL,Fiber optic,0,1,1,0,1,1
2632-UCGVD,Fiber optic,0,0,0,1,1,1
5445-PZWGX,Fiber optic,1,1,0,1,0,1
1227-UDMZR,DSL,1,1,1,1,1,1
5198-HQAEN,Fiber optic,0,1,0,1,1,0
9170-CCKOU,Fiber optic,1,1,1,0,0,0
2167-FQSTQ,DSL,1,1,1,1,1,1
3814-MLAXC,Fiber optic,0,0,0,1,0,0
1226-UDFZR,DSL,0,1,0,0,0,0
6821-JPCDC,Fiber optic,0,1,1,0,1,1
8582-KRHPJ,DSL,1,1,0,0,0,0
5811-IWXYM,Fiber optic,0,0,1,0,1,1
7044-YAACC,Fiber optic,0,0,0,0,0,0
8189-XRIKE,Fiber optic,0,0,0,0,1,1
1506-YJTYT,DSL,1,1,0,1,1,0
4123-DVHPH,Fiber optic,1,0,0,0,0,1
6425-YQLLO,Fiber optic,0,0,1,1,1,1
5442-UTCVD,Fiber optic,0,0,1,0,0,1
7734-DBOAI,DSL,0,0,0,1,1,0
2789-CZANW,Fiber optic,1,1,0,1,1,1
2091-RFFBA,Fiber optic,0,0,0,0,0,0
2114-MGINA,Fiber optic,0,0,0,0,1,1
7596-LDUXP,Fiber optic,1,0,0,0,1,0
3740-RLMVT,DSL,1,1,0,1,0,0
4489-SNOJF,DSL,1,0,1,1,1,0
2192-OZITF,DSL,1,0,0,1,0,1
5651-CPDND,DSL,0,0,0,0,0,0
2186-QZEYA,DSL,1,1,0,0,0,0
9134-WYRVP,Fiber optic,1,0,0,0,1,0
2931-SVLTV,Fiber optic,1,1,0,1,1,1
6899-PPEEA,Fiber optic,0,0,0,0,1,1
7504-UWHNB,Fiber optic,0,0,0,0,0,0
2582-FFFZR,DSL,0,0,1,0,1,1
8908-NMQTX,DSL,1,1,1,1,1,1
2187-LZGPL,DSL,0,1,0,0,0,1
1431-AIDJQ,DSL,0,1,1,1,1,1
6288-LBEAR,Fiber optic,0,1,0,1,0,0
4597-NUCQV,Fiber optic,0,1,0,0,1,1
9019-QVLZD,Fiber optic,0,0,0,0,1,0
8413-YNHNV,DSL,1,1,1,1,1,1
4369-NYSCF,DSL,0,1,0,1,1,1
6333-YDVLT,Fiber optic,1,0,1,1,1,1
5599-HVLTW,Fiber optic,0,0,1,0,0,0
7394-LWLYN,Fiber optic,0,0,0,0,0,0
3707-LRWZD,Fiber optic,0,0,0,0,1,0
6873-UDNLD,DSL,1,0,1,0,0,1
1455-ESIQH,Fiber optic,0,0,0,0,1,1
0958-YHXGP,Fiber optic,0,0,0,0,0,0
1101-SSWAG,DSL,0,0,0,0,0,0
2979-SXESE,Fiber optic,1,0,1,0,1,0
4013-TLDHQ,Fiber optic,0,1,1,0,0,0
4194-FJARJ,DSL,1,0,0,1,0,0
5325-UWTWJ,Fiber optic,1,1,0,1,0,0
3969-GYXEL,Fiber optic,1,0,0,0,0,0
9208-OLGAQ,Fiber optic,0,0,1,0,0,1
3244-CQPHU,Fiber optic,1,1,0,1,1,1
2674-MLXMN,Fiber optic,0,1,0,0,1,1
9708-HPXWZ,DSL,0,0,1,1,1,0
6992-TKNYO,DSL,0,0,1,1,0,1
4468-YDOVK,DSL,0,0,0,1,0,0
3754-DXMRT,DSL,0,0,0,0,0,0
5792-JALQC,DSL,1,0,1,0,0,0
7130-VTEWQ,Fiber optic,0,0,0,0,0,0
2200-DSAAL,DSL,0,1,1,0,1,1
9351-LZYGF,DSL,1,1,0,1,0,0
4366-CTOUZ,Fiber optic,0,1,0,1,1,1
7903-CMPEY,Fiber optic,1,0,0,0,0,0
1518-OMDIK,DSL,0,0,0,0,0,0
0595-ITUDF,Fiber optic,1,1,1,0,0,0
6996-KNSML,Fiber optic,0,0,1,0,0,0
0096-BXERS,DSL,0,0,0,0,0,0
6253-WRFHY,DSL,0,0,0,0,1,1
9133-AYJZG,Fiber optic,0,1,0,0,1,1
2675-OTVVJ,Fiber optic,1,0,0,0,1,0
8680-CGLTP,DSL,1,1,0,1,0,0
5018-GWURO,Fiber optic,0,0,0,0,1,0
6741-QRLUP,DSL,1,1,1,1,0,1
4737-HOBAX,DSL,0,0,1,1,1,1
0537-QYZZN,Fiber optic,1,0,0,0,0,0
3340-QBBFM,DSL,0,0,1,1,0,0
1704-NRWYE,Fiber optic,0,0,0,0,1,0
2592-SEIFQ,DSL,0,0,0,0,0,0
8200-KLNYW,DSL,1,0,1,1,1,1
9896-UYMIE,Fiber optic,1,1,1,1,1,1
0853-NWIFK,Fiber optic,1,1,0,0,1,1
8212-CRQXP,Fiber optic,0,0,0,0,1,0
7691-XVTZH,Fiber optic,0,0,1,0,1,0
7481-ATQQS,Fiber optic,0,0,1,0,0,1
2277-VWCNI,DSL,0,0,0,0,0,0
1088-CNNKB,DSL,1,1,1,1,0,1
8642-GVWRF,Fiber optic,0,1,1,0,0,0
3400-ESFUW,DSL,1,1,0,1,0,0
1482-OXZSY,Fiber optic,1,0,0,0,1,1
0377-JBKKT,DSL,1,1,0,1,0,0
5778-BVOFB,DSL,0,0,0,1,1,0
2057-ZBLPD,Fiber optic,0,0,0,0,0,1
0228-MAUWC,DSL,0,0,1,1,0,0
5502-RLUYV,Fiber optic,0,1,1,0,1,1
0023-HGHWL,DSL,0,0,0,0,0,0
7663-YJHSN,Fiber optic,1,1,1,1,1,0
4915-BFSXL,DSL,1,0,1,0,1,0
3086-RUCRN,Fiber optic,1,1,1,1,0,1
5215-LNLDJ,DSL,0,0,0,0,0,0
7576-JMYWV,Fiber optic,1,1,0,1,1,1
9039-RBEEE,DSL,1,1,0,1,1,0
0257-KXZGU,DSL,0,1,1,0,0,0
1307-ATKGB,Fiber optic,0,1,1,0,0,1
8417-FMLZI,Fiber optic,0,1,0,0,0,1
3714-XPXBW,DSL,1,1,1,1,1,0
2824-DXNKN,DSL,1,0,1,0,1,0
5227-JSCFE,DSL,1,1,1,1,0,0
0848-ZGQIJ,Fiber optic,0,1,0,0,1,1
3621-CHYVB,DSL,1,0,1,1,0,1
1792-UXAFY,Fiber optic,0,1,1,0,1,0
0420-TXVSG,DSL,1,1,1,0,0,0
6217-TOWGS,DSL,0,1,0,0,1,1
0515-YPMCW,Fiber optic,0,0,0,0,0,0
0378-XSZPU,DSL,1,1,1,0,0,0
1544-JJMYL,DSL,1,0,1,1,1,0
4636-JGAAI,Fiber optic,0,1,0,0,0,1
6874-SGLHU,Fiber optic,0,1,0,0,1,1
5951-AOFIH,DSL,0,1,1,0,1,0
4729-XKASR,DSL,0,0,0,0,0,0
3059-NGMXB,DSL,1,1,0,0,0,1
8652-YHIYU,Fiber optic,0,0,0,1,0,0
5278-PNYOX,Fiber optic,0,0,1,1,1,1
5449-FIBXJ,Fiber optic,0,0,1,1,1,1
3486-HOOGQ,DSL,1,1,1,1,1,0
5061-PBXFW,DSL,1,1,0,1,0,0
8630-FJLIB,Fiber optic,0,0,0,0,0,0
3891-NLXJB,DSL,1,1,0,1,0,0
4749-OJKQU,Fiber optic,0,0,0,0,0,0
0577-WHMEV,Fiber optic,1,1,1,0,0,0
5453-AXEPF,Fiber optic,0,1,0,0,0,0
3639-XJHKQ,DSL,1,1,1,0,0,0
3716-LRGXK,Fiber optic,0,0,1,0,1,1
3397-AVTKU,DSL,0,1,0,0,0,1
9837-BMCLM,Fiber optic,0,0,0,0,1,0
2672-OJQZP,DSL,0,0,0,0,0,0
3134-DSHVC,Fiber optic,1,1,1,0,1,0
6161-UUUTA,Fiber optic,0,0,0,0,1,0
7821-DPRQE,Fiber optic,1,1,0,1,1,1
6543-XRMYR,Fiber optic,0,1,0,0,1,1
2001-EWBQU,Fiber optic,0,1,1,0,1,1
4925-LMHOK,DSL,0,1,0,1,0,0
1608-GMEWB,Fiber optic,0,0,0,0,1,1
6695-AMZUF,DSL,1,1,1,1,1,1
1455-UGQVH,Fiber optic,0,0,1,0,1,1
8280-MQRQN,DSL,0,0,1,0,0,0
7611-YKYTC,Fiber optic,1,0,0,0,0,0
2037-SGXHH,Fiber optic,0,1,1,0,1,0
3178-FESZO,Fiber optic,0,1,0,0,1,1
0365-GXEZS,Fiber optic,0,0,1,1,0,0
0082-OQIQY,Fiber optic,0,0,0,1,1,1
6087-MVHJH,Fiber optic,0,0,1,0,0,1
4603-JANFB,Fiber optic,0,0,0,0,0,0
3018-TFTSU,Fiber optic,1,0,1,0,0,0
3606-SBKRY,DSL,0,0,1,0,1,1
4806-KEXQR,Fiber optic,0,0,0,0,0,1
0667-NSRGI,DSL,0,0,1,1,0,1
6893-ODYYE,Fiber optic,1,1,1,1,0,0
8242-JSVBO,DSL,0,0,0,0,0,0
2479-BRAMR,Fiber optic,1,0,1,0,0,0
9541-ZPSEA,Fiber optic,1,0,1,0,0,0
2665-NPTGL,Fiber optic,0,0,1,0,1,1
1139-WUOAH,DSL,0,0,1,1,1,1
6937-GCDGQ,DSL,1,0,0,0,0,0
0988-JRWWP,DSL,0,0,0,0,1,0
7908-QCBCA,Fiber optic,0,0,0,0,0,0
8644-XYTSV,DSL,1,0,0,0,1,0
6711-FLDFB,Fiber optic,0,0,0,0,0,0
7465-ZZRVX,Fiber optic,0,0,0,0,0,0
7975-JMZNT,DSL,1,1,1,1,1,1
7251-XFOIL,Fiber optic,0,0,1,0,0,1
3714-JTVOV,Fiber optic,1,0,0,0,0,0
8259-DZLIZ,DSL,0,1,0,0,0,0
0442-ZXKVS,Fiber optic,1,1,1,1,1,1
0225-ZORZP,Fiber optic,0,1,0,0,0,1
4702-IOQDC,Fiber optic,0,0,0,0,0,0
9489-JMTTN,DSL,1,1,1,1,1,1
0575-CUQOV,Fiber optic,0,1,1,0,1,1
6178-KFNHS,Fiber optic,1,0,0,0,0,0
2830-LEWOA,Fiber optic,0,1,1,1,1,1
1264-BYWMS,Fiber optic,0,0,0,0,1,1
9658-WYUFB,Fiber optic,1,1,0,0,1,0
5329-KRDTM,DSL,0,1,1,1,1,0
7797-EJMDP,DSL,1,0,0,1,0,1
2013-SGDXK,Fiber optic,0,1,0,0,1,0
6368-NWMCE,DSL,0,1,0,1,0,1
3633-CDBUW,DSL,0,1,1,1,1,1
0707-HOVVN,DSL,0,1,1,1,1,0
8580-QVLOC,DSL,1,1,1,1,1,1
3956-MGXOG,Fiber optic,0,0,0,0,0,1
9274-UARKJ,Fiber optic,0,1,0,0,1,0
4077-HWUYD,DSL,1,1,1,1,1,1
2012-NWRPA,Fiber optic,0,0,1,0,1,1
8808-ELEHO,Fiber optic,0,0,1,0,0,0
0103-CSITQ,Fiber optic,0,1,1,1,1,1
8671-KKKOS,DSL,1,1,0,0,1,0
9518-XXBXE,Fiber optic,1,0,0,0,0,0
3934-HXCFZ,Fiber optic,1,1,1,0,1,0
6578-KRMAW,Fiber optic,1,1,1,0,0,1
4860-IJUDE,Fiber optic,1,0,0,0,0,0
7666-WKRON,Fiber optic,0,0,1,1,0,0
9688-YGXVR,Fiber optic,0,1,1,0,1,0
0423-UDIJQ,DSL,0,0,0,1,0,0
4910-AQFFX,Fiber optic,0,0,1,0,0,0
2154-KVJFF,Fiber optic,0,1,0,0,0,0
5360-LJCNJ,Fiber optic,0,1,1,0,1,1
2607-FBDFF,DSL,0,0,0,1,0,0
9647-ERGBE,Fiber optic,0,0,1,0,1,1
3428-XZMAZ,Fiber optic,0,0,0,0,0,0
1100-DDVRV,DSL,0,1,0,0,1,1
0378-TOVMS,Fiber optic,0,0,0,1,0,1
4355-HBJHH,DSL,1,0,1,0,1,1
9058-CBREO,DSL,0,0,0,0,0,0
9029-FEGVJ,Fiber optic,0,0,1,0,0,0
0318-QUUOB,Fiber optic,0,0,0,0,1,0
6145-NNPNO,DSL,0,0,0,0,0,0
5520-FVEWJ,Fiber optic,0,1,1,0,0,0
5339-TJFEK,Fiber optic,1,1,0,0,1,1
5572-ZDXHY,Fiber optic,0,1,0,0,0,1
2074-GUHPQ,Fiber optic,0,1,1,1,0,0
5827-MWCZK,Fiber optic,0,1,0,1,1,0
5914-XRFQB,Fiber optic,1,1,1,1,1,1
4329-YPDDQ,Fiber optic,1,1,1,1,1,1
3750-CKVKH,Fiber optic,0,0,0,0,0,0
5944-UGLLK,DSL,0,0,1,1,1,1
8063-GBATB,Fiber optic,0,0,0,0,0,1
2252-ISRNH,Fiber optic,0,0,1,0,1,0
9415-TPKRV,DSL,0,1,0,0,0,0
5322-TEUJK,Fiber optic,1,1,1,1,1,1
4547-KQRTM,Fiber optic,0,1,0,0,0,0
1866-DIOQZ,DSL,1,1,1,1,1,1
8375-KVTHK,Fiber optic,0,1,0,1,1,1
2697-NQBPF,Fiber optic,0,1,0,1,1,1
3709-OIJEA,Fiber optic,0,1,1,1,0,0
7639-SUPCW,DSL,1,0,0,0,0,0
0599-XNYDO,Fiber optic,0,0,0,0,0,0
6377-WHAOX,Fiber optic,0,1,1,0,1,1
8999-XXGNS,Fiber optic,0,1,1,0,1,1
0471-ARVMX,Fiber optic,1,0,1,0,1,1
7766-CLTIC,DSL,0,0,0,1,0,1
5650-YLIBA,Fiber optic,0,1,0,0,0,0
6122-LJADA,DSL,1,1,1,1,1,1
2400-XIWIO,DSL,1,1,1,1,1,1
7524-VRLPL,DSL,1,0,1,1,0,1
1069-XAIEM,Fiber optic,0,0,0,0,0,1
7569-NMZYQ,Fiber optic,1,1,1,1,1,1
5201-USSQZ,Fiber optic,0,0,0,1,0,1
2105-PHWON,Fiber optic,0,0,1,1,0,1
4884-TVUQF,Fiber optic,1,0,1,1,0,1
4658-HCOHW,Fiber optic,0,1,1,1,1,1
2211-RMNHO,DSL,0,1,1,1,1,1
2432-TFSMK,Fiber optic,0,0,1,0,1,0
3440-JPSCL,Fiber optic,0,0,1,1,1,1
4929-ROART,DSL,1,0,0,0,0,0
1834-ABKHQ,DSL,0,0,1,0,0,0
1741-WTPON,Fiber optic,1,1,1,1,1,1
3932-IJWDZ,Fiber optic,0,0,1,1,1,1
3594-KADLU,DSL,1,0,0,1,0,0
8065-BVEPF,Fiber optic,0,1,1,0,1,1
3796-ENZGF,DSL,0,1,0,1,0,1
2853-CWQFQ,DSL,0,0,0,1,0,1
0813-TAXXS,DSL,0,0,1,0,1,1
2519-TWKFS,DSL,0,0,0,1,0,0
2889-FPWRM,Fiber optic,1,1,1,1,1,1
6723-CEGQI,DSL,0,1,0,1,1,0
6987-XQSJT,Fiber optic,0,1,0,0,0,0
9499-XPZXM,DSL,1,1,0,1,0,0
4338-EYCER,DSL,0,0,0,0,1,0
6350-XFYGW,Fiber optic,0,0,1,0,1,1
4290-BSXUX,Fiber optic,0,0,0,1,0,0
8513-OLYGY,Fiber optic,1,1,1,1,1,1
0311-QYWSS,DSL,1,0,0,0,0,0
8705-DWKTI,Fiber optic,0,0,1,0,0,1
8755-IWJHN,Fiber optic,0,1,1,0,0,1
0325-XBFAC,Fiber optic,0,0,1,0,1,1
4480-QQRHC,Fiber optic,0,0,1,0,0,0
0929-PECLO,Fiber optic,0,0,1,0,0,1
3680-CTHUH,Fiber optic,1,1,1,1,1,1
1202-KKGFU,DSL,1,0,0,1,0,0
1852-XEMDW,DSL,1,1,1,0,0,0
2462-XIIJB,Fiber optic,0,0,1,0,1,0
9470-YFUYI,DSL,1,1,0,1,1,0
7817-BOQPW,Fiber optic,0,0,0,0,0,0
7402-EYFXX,Fiber optic,0,0,0,0,1,1
1853-UDXBW,Fiber optic,0,0,0,0,0,0
9895-VFOXH,DSL,0,0,0,0,0,0
5458-CQJTA,DSL,1,0,0,1,1,1
1230-QAJDW,DSL,0,0,0,1,1,0
5701-ZIKJE,DSL,0,0,0,1,0,0
5219-YIPTK,Fiber optic,0,1,1,0,1,1
5032-MIYKT,Fiber optic,0,0,0,0,0,0
7396-VJUZB,DSL,0,0,0,0,0,0
9717-QEBGU,Fiber optic,0,0,0,0,0,0
5172-RKOCB,Fiber optic,1,1,0,1,1,1
3540-RZJYU,Fiber optic,1,0,0,0,1,0
2091-MJTFX,DSL,0,0,0,1,1,1
5985-TBABQ,DSL,1,0,0,0,1,1
9800-ONTFE,Fiber optic,0,0,0,0,0,0
6743-HHQPF,DSL,0,0,0,0,0,0
8455-HIRAQ,DSL,0,0,0,0,0,0
6616-AALSR,Fiber optic,1,0,1,0,1,1
9415-ZNBSX,DSL,1,1,1,1,1,1
0722-TROQR,Fiber optic,0,0,0,0,0,0
7571-YXDAD,Fiber optic,0,0,0,0,0,0
3884-UEBXB,DSL,1,1,0,0,0,0
1791-PQHBB,DSL,1,0,0,0,0,1
8741-LQOBK,DSL,1,1,0,0,0,0
3393-FMZPV,Fiber optic,0,1,0,0,1,1
8082-GHXOP,DSL,0,0,0,0,0,0
6402-ZFPPI,Fiber optic,1,1,0,0,1,1
